activitytype_from,activitytype_to,comment,prefixed_id,skos_uri,classification_from,classification_to
ai_7420,541920,many-to-one correspondence,c6ce7a06-1722-44e0-a5aa-627a8355f1b5,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_749,5416A0,many-to-one correspondence,cd5ae4be-2711-4bd6-92cf-6d114ebdb132,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7490,5416A0,many-to-one correspondence,2aa6524e-e919-4920-9d56-1ace000b8cf3,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_75,541940,many-to-one correspondence,a77aac87-40ed-4334-a3ff-791a46935400,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_750,541940,many-to-one correspondence,24f567e3-7964-4086-937f-ce6e85340172,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7500,541940,many-to-one correspondence,199b07d1-e82d-424f-9968-419e475d86a9,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_771,532100,many-to-one correspondence,14a7ee12-406a-4853-bec7-b8485f2525de,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7710,532100,many-to-one correspondence,b04518cc-a2b4-4ef0-b0b0-72b6f145f891,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_772,532A00,many-to-one correspondence,8a0e1baf-9eb3-4454-8bf8-a0c6eadf5701,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7721,532A00,many-to-one correspondence,952e6179-f53c-490a-a6c8-1adca5f6fa2d,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7722,532A00,many-to-one correspondence,14972eac-00aa-45ca-9665-0c92f0f2b251,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7729,532A00,many-to-one correspondence,1db9084f-8333-49c4-930e-bee7b80a2a94,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
A_MARE,532400,one-to-one correspondence,d371b132-0f9f-4491-840d-840f52fe9205,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_774,533000,many-to-one correspondence,774b8bc6-581a-4ac9-b3d3-225fb3c51dbf,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7740,533000,many-to-one correspondence,9ff7077a-bcb5-4d46-abdf-f9763efbe646,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_78,561300,many-to-one correspondence,96782285-088e-43a9-a4d4-00ebbd0887c9,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_781,561300,many-to-one correspondence,286fb057-56ea-4385-88d0-eefd5f4ddee5,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7810,561300,many-to-one correspondence,c3d59c30-0fb3-4c78-bc85-da163ea39ec5,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_782,561300,many-to-one correspondence,2d8313d3-c02c-41f0-9b95-c5b8ce528188,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7820,561300,many-to-one correspondence,e4b50b06-4e93-4063-9afd-4d5f1c00fcb2,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_783,561300,many-to-one correspondence,1f7bdf0e-4e26-414f-bcb4-f23a518e9c71,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7830,561300,many-to-one correspondence,122ed863-fec4-4cd6-97c2-50a066dc9d4c,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_79,561500,many-to-one correspondence,00fbd72d-c61b-4fe4-86e3-cc8eefc6cb18,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_791,561500,many-to-one correspondence,a1ea8e5c-6d5a-4ac8-8a34-8c4fa903013a,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7911,561500,many-to-one correspondence,f0dd556d-301b-4a48-9163-3bd8eaa63aa0,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7912,561500,many-to-one correspondence,ae81b83f-b660-4c5c-9a58-7981921b372b,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_799,561500,many-to-one correspondence,5191b410-ebff-44cf-8f3f-bc6b83feed23,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7990,561500,many-to-one correspondence,f7d717b8-14dc-41e6-8c65-df40d303e5cf,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_80,561600,many-to-one correspondence,45662e56-a720-48e8-965d-d0e27d01ec43,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_801,561600,many-to-one correspondence,ee999134-a08b-46ac-9525-e8b2012d2bce,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8010,561600,many-to-one correspondence,db270b34-1660-4787-b6c9-ffdc566f08ae,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_802,561600,many-to-one correspondence,6b410163-5c3b-431b-ae0f-ae6d80fc906c,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8020,561600,many-to-one correspondence,a1b25bd2-0d92-4a0c-8664-46cea2a5ab25,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_803,561600,many-to-one correspondence,987e40a2-ef0f-4bb4-a609-4e88499243d8,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8030,561600,many-to-one correspondence,bb379931-2295-4eda-9b1a-7e1042cb5ea4,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_811,561700,many-to-one correspondence,1e86d30a-d33f-4055-83c0-a02972a26876,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8110,561700,many-to-one correspondence,71b81845-054d-4a30-8305-80c792ac3791,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_812,561700,many-to-one correspondence,f4c1a6e1-4d55-43ca-b2dc-81599d4f35e8,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8121,561700,many-to-one correspondence,4524707c-e177-49aa-acd7-73f733ba9af8,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8129,561700,many-to-one correspondence,97dcd909-35b4-4388-8699-f87611b18dc8,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_813,561700,many-to-one correspondence,14f88583-e351-4e12-b811-776e5ea0d8ab,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8130,561700,many-to-one correspondence,641db32f-85cf-48d2-8af5-def9b89e6fae,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8211,561100,one-to-one correspondence,cf04e999-2037-430d-ae9c-e76be2f2df23,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_8219,561400,many-to-one correspondence,3c87bb89-cad0-4a30-9a0e-c972b23ec7f4,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_822,561400,many-to-one correspondence,9bca30d1-a0f1-4bc5-a485-701f5d2cfd0b,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8220,561400,many-to-one correspondence,ee375e06-8b4e-4238-9289-4bd482d1f70a,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_823,561900,many-to-one correspondence,efaecc4d-d5cb-4270-9749-305211c1b890,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8230,561900,many-to-one correspondence,78a1a9cf-3117-4712-bec6-993940d1cafa,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8291,561400,many-to-one correspondence,32e26aed-5008-4e16-97fa-df1e3e247812,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8292,561900,many-to-one correspondence,40d92306-e3b0-46ed-a01b-aebcf90516bc,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8299,561400,many-to-many correspondence,e9cb69c0-c834-4233-b238-3e4f92c48262,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8299,561900,many-to-many correspondence,16334666-1e54-4227-862e-974ed593d307,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8411,S00102,many-to-many correspondence,f7207245-d56b-4640-b23b-2aa9a3f534ef,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8411,GSLGO,many-to-many correspondence,0f9f7df7-dc70-4b3c-89da-c5b50616dd61,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8412,GSLGH,one-to-many correspondence,61794f00-0b48-4af4-8428-8fd1ff6ef9bc,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8412,GSLGE,one-to-many correspondence,d29f583f-8d7d-49c4-8d38-b7b2906ddf44,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8413,S00102,many-to-many correspondence,59da9889-c4d8-46a5-9b5a-c09465a34e47,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8413,S00203,one-to-many correspondence,05b962ec-379b-4c23-bb0a-3563f7473e23,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8421,S00600,many-to-one correspondence,9cea23ff-e573-48a1-bc86-a87ac93f64f3,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8422,S00500,one-to-one correspondence,7fb52653-2b40-49ff-b713-f389b7e52234,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_8423,S00600,many-to-many correspondence,751b628d-ffe6-493d-a72d-0ffd96bee494,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8423,GSLGO,many-to-many correspondence,f38de519-9c7a-4831-ae4d-a7894de89ff5,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_851,611100,many-to-one correspondence,04747e43-c91f-4be6-bf28-f6c35125a064,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8510,611100,many-to-one correspondence,3992553f-523b-4172-94ad-cd162de0e21d,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_852,611100,many-to-one correspondence,cf73e372-73d6-468c-bfbf-2e4c7c0baec4,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8521,611100,many-to-one correspondence,f4d62d2a-a7a8-45ca-88aa-eca4b7ee7975,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8522,611A00,many-to-one correspondence,9c9ca7c3-777f-4987-8c04-3b3c343caf1f,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_853,611A00,many-to-one correspondence,a88f6262-82a4-4570-8f4b-1dc09bc496f9,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8530,611A00,many-to-one correspondence,8aa02780-03e2-480c-bfae-7c93eed844be,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_854,611B00,many-to-one correspondence,90041d70-87b9-47ef-bd18-2cad1657de91,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8541,611B00,many-to-one correspondence,9acff336-a64f-45db-8d18-c5ddcb95c8c0,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8542,611B00,many-to-one correspondence,4a60f504-0007-49ed-b2af-bf826fbde50d,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8549,611B00,many-to-one correspondence,88004447-9043-487a-987e-875b7767eaab,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_855,611B00,many-to-one correspondence,6e92c68e-6b9d-4454-b731-c0345ee20b41,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8550,611B00,many-to-one correspondence,ff4cc8c9-a505-4456-bb66-92f52dedeb77,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_861,622000,many-to-one correspondence,4bc96c38-2eb6-4ab6-8b88-ca16bff7611f,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8610,622000,many-to-one correspondence,25148487-b32d-4678-9c52-964218e10b82,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8620,621100,one-to-many correspondence,d30d37b2-10bd-4885-8dad-8e2060c19de2,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8620,621200,one-to-many correspondence,4da6973d-36ad-4c7c-9149-cfe4f9d82450,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8620,621400,one-to-many correspondence,06a25b55-b5b1-49d4-867f-d677890a6661,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8690,621900,one-to-many correspondence,aa19b13e-1179-4e35-9cf0-344ab7123f98,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8690,621300,one-to-many correspondence,5cc8e4b5-1785-4a4b-8727-98887adf4305,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8690,621500,one-to-many correspondence,57ea18c5-116e-4814-a57a-5574a22ee73f,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8690,621600,one-to-many correspondence,cc65a054-b118-411a-9185-da1e242a704b,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_871,623A00,many-to-one correspondence,6955901d-db1e-4b60-b789-bc153c3c4c5d,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8710,623A00,many-to-one correspondence,4c6b60ed-4564-474f-b5d9-7a5b180057a6,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_872,623B00,many-to-one correspondence,a3ac47b3-20fd-42b0-b0ab-ebb682e33ac8,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8720,623B00,many-to-one correspondence,1ef5382e-cad1-4290-b90e-db633fc83903,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_873,623A00,many-to-one correspondence,912d31cf-9895-46d1-8897-73f0dbfd30cb,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8730,623A00,many-to-one correspondence,dae93d7c-687c-4e90-873f-c70ede338df6,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_879,623B00,many-to-one correspondence,f375d551-4601-4c5f-ad48-3fe96a41cea1,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8790,624A00,many-to-many correspondence,face7c72-bd21-4c93-b6b0-ccd3c2eb495f,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8790,624100,many-to-many correspondence,bdc45f31-40cc-42df-8ec4-083e8c12996c,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8790,624400,one-to-many correspondence,b8c969b6-2b09-4988-aa49-be94cac79a03,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_881,624100,many-to-one correspondence,6f63086f-a9fc-4783-b7e2-4931ffea866c,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8810,624100,many-to-one correspondence,201ff9dd-a40d-4fdb-87da-c4427e8bcd27,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_889,624A00,many-to-one correspondence,a41667f2-5d82-4f3e-bf12-dec907c8baba,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8890,624A00,many-to-one correspondence,9c9e528e-2e33-4478-be7c-27977d13ef49,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9000,711100,one-to-many correspondence,fbf18d01-87cb-4f0c-bb8b-d2512c11aa5b,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_9000,711A00,many-to-many correspondence,a1cf17e5-3906-4bc4-83e3-0d6d20df62ef,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_9000,711500,one-to-many correspondence,a6092e5a-d072-4aaa-9455-d786d0c7db42,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_9101,5191A0,many-to-many correspondence,bed65df9-a5f2-49da-9031-440f9be66ce2,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_9101,712000,many-to-many correspondence,9c2b0d49-a229-438e-b336-48a967c5df9c,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_9102,712000,many-to-one correspondence,05ca94ee-e49b-4f07-a359-d58874f0c890,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9103,712000,many-to-one correspondence,1cad4926-dcb0-41e9-b663-90d09afb1584,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_92,713200,many-to-one correspondence,a6f933fc-9747-4582-bc44-f69727fb8365,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_920,713200,many-to-one correspondence,b29b7650-fccc-4bbb-a7bc-6c1ba4c12840,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9200,713200,many-to-one correspondence,b0c1b8d1-ef14-4aeb-8d2c-a97148afef69,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_931,711200,many-to-one correspondence,dd61087c-1716-4a83-9074-f0b77e68db74,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9311,711200,many-to-one correspondence,92be8017-5a2a-444d-a3fa-1aff67451a6e,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9312,711200,many-to-one correspondence,dbab4874-563b-4040-a177-01d637d74bd9,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9319,711200,many-to-one correspondence,2be675e7-818b-4df7-91b1-8ab089b329ad,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9321,713100,one-to-one correspondence,778c903e-1b51-4640-bb94-d21e341478f5,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9329,711A00,many-to-many correspondence,c83ef53a-45c9-4ffb-af55-40e817b2f52e,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_9329,713900,one-to-many correspondence,8d19aa36-a540-464e-bc3b-990c9dce99cf,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_9411,813B00,many-to-one correspondence,89819746-3fb4-4a5d-a867-c503d98035de,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9412,813B00,many-to-one correspondence,fc4379e5-f8a0-4746-87c5-8e3ead2918f6,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_942,813B00,many-to-one correspondence,00095eea-b81b-45ec-a7c9-1bf88daafecd,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9420,813B00,many-to-one correspondence,2c313b27-d2a9-4587-9624-668f8ac5e490,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9491,813100,one-to-one correspondence,0e65ee4b-0298-467e-8048-9057f9e49438,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9492,813B00,many-to-one correspondence,ee40464d-8db3-45b8-9654-934a6903d033,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
A_ORGA,813A00,one-to-one correspondence,71ee05aa-7d09-4b7f-b9e6-7d4cb88bafda,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9511,811200,many-to-one correspondence,8845abef-4b4f-44db-955f-d13c6face919,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9512,811200,many-to-one correspondence,ed379285-6eb3-4b2c-86e9-a77754bac27e,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9521,811200,many-to-one correspondence,44a5643b-a211-433e-b9db-9eb45c6f224f,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9522,811400,many-to-one correspondence,78935299-de3d-4974-962d-82fcc68a0146,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9523,811400,many-to-one correspondence,d8158cb0-c23f-4ed4-ae46-963d4255f190,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9524,811400,many-to-one correspondence,d82cb8ec-845b-4683-b302-17398974538a,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9601,812300,one-to-one correspondence,cc122cb2-3b4d-40c3-9403-7bad773fb39f,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9602,812100,one-to-one correspondence,d0cd9dce-fe00-45ea-9094-bbba500f1e0a,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9603,812200,one-to-one correspondence,b70b77e4-8a9c-4636-a2d1-66c577e0211f,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9609,812900,one-to-one correspondence,fa6f097c-cbb4-44cc-b0a4-1a2121386c26,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
at_36,221300,many-to-one correspondence,8a9c7d52-8d1b-482e-bb48-6f6b9979d317,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
at_37,221300,many-to-one correspondence,f490df42-d417-4a53-aedf-6c0d3889d11a,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
at_38,562000,one-to-one correspondence,12653c36-4ee6-498a-9c75-42449f6fdca1,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
A_PRHH,814000,one-to-one correspondence,86eb09b5-61ba-47ab-b776-3a71b3cf6ae6,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
